"","date","median","lower_95","upper_95"
"94",2026-01-02,1.04922114288684,1.00374099970672,1.09617324284489
"95",2026-01-03,1.04922114288684,1.00374099970672,1.09617324284489
"96",2026-01-04,1.04922114288684,1.00374099970672,1.09617324284489
"97",2026-01-05,1.04922114288684,1.00374099970672,1.09617324284489
"98",2026-01-06,1.04922114288684,1.00374099970672,1.09617324284489
"99",2026-01-07,1.04922114288684,1.00374099970672,1.09617324284489
"100",2026-01-08,1.04922114288684,1.00374099970672,1.09617324284489
"101",2026-01-09,1.04922114288684,1.00374099970672,1.09617324284489
"102",2026-01-10,1.04922114288684,1.00374099970672,1.09617324284489
"103",2026-01-11,1.04922114288684,1.00374099970672,1.09617324284489
"104",2026-01-12,1.04922114288684,1.00374099970672,1.09617324284489
"105",2026-01-13,1.04922114288684,1.00374099970672,1.09617324284489
"106",2026-01-14,1.04922114288684,1.00374099970672,1.09617324284489
"107",2026-01-15,1.04922114288684,1.00374099970672,1.09617324284489
"108",2026-01-16,1.04922114288684,1.00374099970672,1.09617324284489
"109",2026-01-17,1.04922114288684,1.00374099970672,1.09617324284489
"110",2026-01-18,1.04922114288684,1.00374099970672,1.09617324284489
"111",2026-01-19,1.04922114288684,1.00374099970672,1.09617324284489
"112",NA,7.37827690492512e-05,-0.0216152486800905,0.021151047590163
"113",NA,7.95292958498529e-05,-0.0226535795453026,0.0232161591344264
"114",NA,0.000372087267724398,-0.0217355506622801,0.0244182738103377
"115",NA,6.95877000057639e-05,-0.0206554790777005,0.0208129511781208
"116",NA,0.000211832366680175,-0.0189430462719152,0.0226372361274617
"117",NA,0.00023062618539202,-0.0213520479206731,0.0223731205923485
"118",NA,0.000324453423407698,-0.0187391631484658,0.0213870421662289
"119",NA,-0.000243939079256496,-0.0222972530189122,0.0218498975646439
"120",NA,0.000139950112478067,-0.0209808023394095,0.0225818418759338
"121",NA,-6.50850743483402e-05,-0.0217547516188649,0.0207621700250581
"122",NA,-0.000221794874861313,-0.0220000070206782,0.0193149035573512
"123",NA,-0.000398924904690037,-0.0209504178368179,0.0208557382321717
"124",NA,-0.000313074705405503,-0.0231621975711427,0.0209296448103022
"125",NA,-3.7043087829101e-05,-0.0230122171329108,0.0253434888801436
"126",NA,-0.000398204057789735,-0.0218992350049191,0.0202108849224872
"127",NA,4.44997946750031e-05,-0.0212288497163896,0.0200171138714572
"128",NA,5.25732179747991e-05,-0.0222106319831175,0.0235122454996655
"129",NA,0.000339830999866095,-0.0191657710941839,0.0202028632114572
"130",NA,0.000114121286892524,-0.0205091233534721,0.0234446092048269
"131",NA,0.000114595286707487,-0.0200936872459524,0.0224889544090525
"132",NA,0.000367500610383357,-0.0209300802037315,0.0269414960647777
"133",NA,0.000266228507797341,-0.0219358575876081,0.0234306928653984
"134",NA,2.51266589184243e-05,-0.0203906587682348,0.0214435120489241
"135",NA,-0.000249412122335854,-0.0215906076542351,0.0209771796968087
"136",NA,3.6875080318823e-05,-0.0230933110848042,0.0199416954148046
"137",NA,-0.000197740533620961,-0.0232355272212371,0.0211165231184373
"138",NA,-0.000285961400198925,-0.0216971122717285,0.0209639584114449
"139",NA,-0.000189534925693619,-0.02266051088357,0.0213376614153741
"140",NA,-0.000128497892569835,-0.0208908728528718,0.0226898082353461
"141",NA,-0.000387643857505037,-0.0238972362809039,0.0195747793271123
"142",NA,-0.00028074808111676,-0.0212432050985125,0.0202999592846412
"143",NA,-0.000190672813571112,-0.0220587837426349,0.0223320581569182
"144",NA,-8.36306039724378e-05,-0.0209315021113965,0.0207904419361474
"145",NA,-0.000197983185131058,-0.0230751225628986,0.0200704750535989
"146",NA,-0.000226060506078688,-0.0230619193158022,0.0201019159216324
"147",NA,-0.000358535340394727,-0.0235242684321291,0.0201553615350855
"148",NA,-0.000207047623151837,-0.0230144177661371,0.0226117960028717
"149",NA,-1.55494178930285e-05,-0.0216464973060629,0.0197877078193602
"150",NA,-3.68562004446516e-05,-0.0215828154216641,0.0191965283786143
"151",NA,8.13371756615867e-06,-0.0224644827447063,0.0198646631754648
"152",NA,0.000172812025311643,-0.0235056129703347,0.0204157151465388
"153",NA,0.000118341591906969,-0.0221697104665159,0.0205401058083431
"154",NA,0.000611417600721954,-0.0200896002699225,0.0215143958152121
"155",NA,0.00107656419632429,-0.0176149021233756,0.0245028189431889
"156",NA,0.00120388938108654,-0.0181975204590403,0.0252497334154419
"157",NA,0.00123369660497431,-0.0173458803481688,0.025529703886043
"158",NA,0.00129798547263385,-0.0197944928085653,0.02709012693524
"159",NA,0.00101640893045053,-0.0185381323227436,0.0278220895879466
"160",NA,0.000825550540228131,-0.0196263256435608,0.0248414171018689
"161",NA,0.000559469842684075,-0.0200076018754271,0.0216095066436992
"162",NA,0.000420308976922115,-0.0206867797933313,0.0253470677861966
"163",NA,0.000279552283711443,-0.023063918278962,0.0237538816962208
"164",NA,-0.000613305742790404,-0.0235857468957196,0.0175756849350407
"165",NA,-0.00128959812717749,-0.0248589221268456,0.0175436699662328
"166",NA,-0.00142209105655082,-0.0243258889147044,0.0165765333855485
"167",NA,-0.00169222135254273,-0.0250755989844738,0.0189237269133572
"168",NA,-0.00200192552782608,-0.0266992995121114,0.0165577993393983
"169",NA,-0.0023658255376842,-0.0272225826298966,0.016737057701963
"170",NA,-0.0025298600271205,-0.0282554262853976,0.0149888592295397
"171",NA,-0.00241244499511047,-0.0285558910638503,0.0139823326080405
"172",NA,-0.00170839961266631,-0.0252307661018914,0.0174665138152962
"173",NA,-0.00169188147573491,-0.0240486444833464,0.016144626829835
"174",NA,-0.000998437675319384,-0.0230964131515712,0.018497722348783
"175",NA,-0.000716489029877321,-0.0230087872496637,0.0208255544114126
"176",NA,-0.000129035520478157,-0.0209001530724672,0.0214771489069398
"177",NA,-0.000337249297978116,-0.0202156747535553,0.0200818686859694
"178",NA,-0.000425326336779089,-0.018747309338069,0.0216437703724691
"179",NA,-0.000509170560723645,-0.0188677392060107,0.0171265675400817
"180",NA,-0.000769553075512551,-0.0224470734015813,0.0191653393729394
"181",NA,-0.000939676937094586,-0.0256899534320984,0.0176097388242421
"182",NA,-0.00118747912633996,-0.0246100492955099,0.0160921549390095
"183",NA,-0.000964126655990132,-0.0221628454167773,0.0177412588761683
"184",NA,-0.00103861886368363,-0.0234002761369339,0.0190368405518296
"185",NA,-0.00106688870182531,-0.0257116245511584,0.0178894925693098
"186",NA,-0.000860046127808877,-0.0216721736077963,0.0195415086157103
"187",NA,-0.000996493035360039,-0.021529942045809,0.0175465983925032
"188",NA,-0.00127404771392655,-0.0240178637957895,0.0179385388697119
"189",NA,-0.00125187974962235,-0.0236679394126118,0.0175069345181724
"190",NA,-0.000997911576579732,-0.0216855156473373,0.0181623745795634
"191",NA,-0.00117313079738067,-0.0224065544130103,0.0170657184621397
"192",NA,-0.000844157815574253,-0.0246548558476429,0.0190595186263895
"193",NA,-0.000589582821051799,-0.0201957621196492,0.0198088047402478
"194",NA,-0.000624598550250249,-0.0237667828091209,0.0195030517969259
"195",NA,-0.000454274408228435,-0.0223673705154162,0.0196769372346826
"196",NA,-0.000180223751721358,-0.022589149345967,0.0213132621221447
"197",NA,-0.000516515854828856,-0.0231806356578107,0.0179130054553421
"198",NA,-0.000481072179245708,-0.0230235838838984,0.021610686324371
"199",NA,-8.84681539075277e-05,-0.0216918823597773,0.0209502074018025
"200",NA,3.76014142825116e-05,-0.0209707405342493,0.0229332318328157
"201",NA,0.000203966971786035,-0.0208651119173997,0.0232759910176131
"202",NA,1.05348385899883,1.01416619902315,1.09203188790221
"203",NA,1.08603955972592,1.04434788489966,1.12976000841125
"204",NA,1.01213535039191,0.969598737247975,1.05383587693619
"205",NA,1.02113047373456,0.982156318681213,1.0601919057439
"206",NA,1.07391823689786,1.03334596671979,1.11470729381719
"207",NA,0.920729383115537,0.88517925012208,0.958322098020318
"208",NA,0.832590683356474,0.796322249447623,0.867317038604182
"209",2025-10-01,0.0454600728460505,0.0174374551252262,0.0720991770140144
"210",2025-10-02,0.0456530209688113,0.0192315937497512,0.0704872655858715
"211",2025-10-03,0.0458361262108984,0.0207970381202158,0.0695748328913854
"212",2025-10-04,0.0459138352914889,0.022846571558629,0.0674923769822761
"213",2025-10-05,0.0461791366612417,0.0242802558705317,0.0668269677427705
"214",2025-10-06,0.0463634378559878,0.0260492524121973,0.0662153527455673
"215",2025-10-07,0.0465659822129611,0.0276284213718071,0.0656904333534753
"216",2025-10-08,0.0466092676835157,0.0293083953760968,0.0641127307278158
"217",2025-10-09,0.0466778641363336,0.0303018952642708,0.0639798548628459
"218",2025-10-10,0.0465827582099227,0.0315378397335091,0.0627210647766051
"219",2025-10-11,0.0464012137121166,0.0318256037205118,0.0616766227567505
"220",2025-10-12,0.0463336770911443,0.0327441131794969,0.0606586885597008
"221",2025-10-13,0.0462686498652635,0.0330904443751278,0.0595276456706056
"222",2025-10-14,0.0462590798127106,0.0336277948957449,0.0592833427394049
"223",2025-10-15,0.0461569158487695,0.0335595687744268,0.0587209191912358
"224",2025-10-16,0.0462309277847008,0.0343570976541344,0.0578564590068074
"225",2025-10-17,0.0462551151132516,0.0345059769827335,0.0573982480750696
"226",2025-10-18,0.046300302054851,0.0351046472873959,0.0579083998564927
"227",2025-10-19,0.0463700359771586,0.0349783978198811,0.0575885328612007
"228",2025-10-20,0.0466605644053279,0.0356687984537805,0.0578366532015693
"229",2025-10-21,0.0466542022734577,0.0354516490700128,0.0586378740111435
"230",2025-10-22,0.0467375274091754,0.0362565825748978,0.0581612289148213
"231",2025-10-23,0.0466193118530233,0.0364273757434209,0.0578352549991859
"232",2025-10-24,0.0466146455065773,0.036423712965468,0.0586928896689461
"233",2025-10-25,0.0466743376593283,0.0369300574121955,0.0581208976200174
"234",2025-10-26,0.0464543148300549,0.0368051584664182,0.0573207952074464
"235",2025-10-27,0.0464152532698179,0.0365344556121227,0.0575298250321365
"236",2025-10-28,0.0463053218747183,0.0361263718689543,0.0563935306460508
"237",2025-10-29,0.0461651360937745,0.0365946847395346,0.0567934590314741
"238",2025-10-30,0.0461040007547776,0.0359177942505737,0.0563204560063892
"239",2025-10-31,0.0461021127394426,0.0357268471056216,0.0560436868969448
"240",2025-11-01,0.0460323865177489,0.0363569699980255,0.0553440975874009
"241",2025-11-02,0.0459326158526774,0.0364237254465682,0.0557388951667439
"242",2025-11-03,0.0457723435867279,0.0362627513804946,0.0552154369230708
"243",2025-11-04,0.0456190992200714,0.036012887884539,0.0540421415396594
"244",2025-11-05,0.0454358545419138,0.0356640743442258,0.0533087785761667
"245",2025-11-06,0.0453234416470971,0.0355791619084301,0.0534477127347987
"246",2025-11-07,0.0453371654786646,0.0359273055339302,0.0534024338778102
"247",2025-11-08,0.0453336252967957,0.0343966176887268,0.0534301046317176
"248",2025-11-09,0.0453790133692662,0.0345013869737441,0.0531589394955962
"249",2025-11-10,0.0455945451598555,0.0348304865146903,0.0524212902720124
"250",2025-11-11,0.0457281020284516,0.0344021826931698,0.0528042445171726
"251",2025-11-12,0.0459353285036828,0.0352146928775687,0.0530974111404653
"252",2025-11-13,0.0465012290696861,0.0359983013117886,0.0540564760880147
"253",2025-11-14,0.0472201170410049,0.0377913277437919,0.0556444601369417
"254",2025-11-15,0.0478370742653841,0.0381095514630316,0.0567707309498028
"255",2025-11-16,0.0483789557604035,0.0395270002429743,0.0572910263237309
"256",2025-11-17,0.0487753703855579,0.0411511546362772,0.0581601289073161
"257",2025-11-18,0.0490193871863247,0.0418381936272507,0.0584280999415997
"258",2025-11-19,0.0489878636963793,0.0420846307805343,0.0590182346229593
"259",2025-11-20,0.04896911351718,0.0421078469488513,0.0598687605947399
"260",2025-11-21,0.0488077924462509,0.042219083984593,0.0594062806442646
"261",2025-11-22,0.0482963143012091,0.0418472078278283,0.0584082893506805
"262",2025-11-23,0.047462362584739,0.0407476931972058,0.057190837319701
"263",2025-11-24,0.0464532453617974,0.0395562019444272,0.0555757256528662
"264",2025-11-25,0.0451859840903985,0.0378763607320252,0.054018999284983
"265",2025-11-26,0.0436759963887273,0.03716760170627,0.0521559802910251
"266",2025-11-27,0.0422957624210601,0.0353449704049233,0.0500357589981181
"267",2025-11-28,0.0407422377126531,0.0326011570656062,0.0480359983002432
"268",2025-11-29,0.0392455446819787,0.0302770215850865,0.0455476762623192
"269",2025-11-30,0.0377393819747787,0.0290787794386204,0.0439501258420328
"270",2025-12-01,0.0365262790548156,0.0268598582223045,0.0423099568386435
"271",2025-12-02,0.0354333882384755,0.0257704929262155,0.0414860509541941
"272",2025-12-03,0.0343040872971283,0.025674566115877,0.0409556839412104
"273",2025-12-04,0.0335608913449475,0.0252166791721612,0.0403457147889209
"274",2025-12-05,0.0327518712523426,0.0252857009847463,0.0393283363830326
"275",2025-12-06,0.0319712367746424,0.0252318207145848,0.0387641668816538
"276",2025-12-07,0.0310759184234233,0.0248477646354755,0.0377874862861542
"277",2025-12-08,0.0301008929675463,0.0236539511525298,0.037424511447254
"278",2025-12-09,0.0290695965345508,0.0225003787534105,0.0359592557993327
"279",2025-12-10,0.0278565527167272,0.0211181667181814,0.0353771591850411
"280",2025-12-11,0.0268785449235739,0.0205137212518374,0.0342825732669976
"281",2025-12-12,0.0258532315160767,0.0190436400336157,0.0333905332540269
"282",2025-12-13,0.0247974207769751,0.0175699659408398,0.0317502849000526
"283",2025-12-14,0.023948456496581,0.0175707747867531,0.030806790000101
"284",2025-12-15,0.0229044713596546,0.0165908692497373,0.0295269698407582
"285",2025-12-16,0.0219406489578421,0.0148073580966354,0.0288049922929279
"286",2025-12-17,0.0210291622766831,0.0143041990687307,0.027610326206502
"287",2025-12-18,0.0200128463376345,0.013704045340771,0.0266079189570716
"288",2025-12-19,0.0190614143591771,0.0126716302473885,0.0257908706852328
"289",2025-12-20,0.0183060024595826,0.0111471907205499,0.0243590089080467
"290",2025-12-21,0.0175593972550481,0.0109840243883118,0.0237687766766261
"291",2025-12-22,0.0168980725599683,0.00995735744935086,0.0231974603526939
"292",2025-12-23,0.0161596977970734,0.00945630046208761,0.0231263710511196
"293",2025-12-24,0.0156999735444605,0.00854519542895691,0.0229811877561247
"294",2025-12-25,0.0150998844456025,0.00752987876317446,0.0225369213170768
"295",2025-12-26,0.0145749440501265,0.00605200244405147,0.0229775207761074
"296",2025-12-27,0.0144459037503227,0.00455013120859799,0.0243733608926311
"297",2025-12-28,0.0142343966473106,0.00334677888163259,0.0255690908064639
"298",2025-12-29,0.0140512091785745,0.00108586080129576,0.0270031172610031
"299",2025-12-30,0.0140512091785745,0.00108586080129576,0.0270031172610031
"300",2025-12-31,0.0140512091785745,0.00108586080129576,0.0270031172610031
"301",2026-01-01,0.0140512091785745,0.00108586080129576,0.0270031172610031
"302",2026-01-02,0.0140512091785745,0.00108586080129576,0.0270031172610031
"303",2026-01-03,0.0140512091785745,0.00108586080129576,0.0270031172610031
"304",2026-01-04,0.0140512091785745,0.00108586080129576,0.0270031172610031
"305",2026-01-05,0.0140512091785745,0.00108586080129576,0.0270031172610031
"306",2026-01-06,0.0140512091785745,0.00108586080129576,0.0270031172610031
"307",2026-01-07,0.0140512091785745,0.00108586080129576,0.0270031172610031
"308",2026-01-08,0.0140512091785745,0.00108586080129576,0.0270031172610031
"309",2026-01-09,0.0140512091785745,0.00108586080129576,0.0270031172610031
"310",2026-01-10,0.0140512091785745,0.00108586080129576,0.0270031172610031
"311",2026-01-11,0.0140512091785745,0.00108586080129576,0.0270031172610031
"312",2026-01-12,0.0140512091785745,0.00108586080129576,0.0270031172610031
"313",2026-01-13,0.0140512091785745,0.00108586080129576,0.0270031172610031
"314",2026-01-14,0.0140512091785745,0.00108586080129576,0.0270031172610031
"315",2026-01-15,0.0140512091785745,0.00108586080129576,0.0270031172610031
"316",2026-01-16,0.0140512091785745,0.00108586080129576,0.0270031172610031
"317",2026-01-17,0.0140512091785745,0.00108586080129576,0.0270031172610031
"318",2026-01-18,0.0140512091785745,0.00108586080129576,0.0270031172610031
"319",2026-01-19,0.0140512091785745,0.00108586080129576,0.0270031172610031
"320",2025-10-01,4.55351141685052,3.4562777765017,6.01205770980029
"321",2025-10-02,4.84919217459811,3.74628294519103,6.26252117052478
"322",2025-10-03,5.17856374136901,4.05689436337248,6.60249003905881
"323",2025-10-04,5.52331516986838,4.41420695577033,6.91086763058963
"324",2025-10-05,5.90880243702899,4.7692082736504,7.24546824411735
"325",2025-10-06,6.3219032835035,5.18004037890044,7.62573275964885
"326",2025-10-07,6.75925819175544,5.60747674510669,8.0562560010009
"327",2025-10-08,7.21911160945707,6.0764653139579,8.54119196013115
"328",2025-10-09,7.72252423221954,6.56709826802737,9.03525827400146
"329",2025-10-10,8.25311342192982,7.06660611815471,9.60383258238068
"330",2025-10-11,8.82382594692808,7.57847096238954,10.1917526387056
"331",2025-10-12,9.42470864700692,8.13408122503129,10.8442969234329
"332",2025-10-13,10.0758929802056,8.74836448519756,11.5157340044449
"333",2025-10-14,10.7550447034757,9.39385693692823,12.2101711303229
"334",2025-10-15,11.4827317727322,10.0444731940701,13.0276502137893
"335",2025-10-16,12.2806482481177,10.7667565479307,13.8763743318727
"336",2025-10-17,13.133380694963,11.5601978956349,14.8055249832038
"337",2025-10-18,14.0317865263606,12.3831198051906,15.7485370638311
"338",2025-10-19,15.0163874285957,13.2973495222439,16.8202780583249
"339",2025-10-20,16.0763228185837,14.2487586020078,17.9574791704488
"340",2025-10-21,17.2027975935794,15.3745464404368,19.1991100100461
"341",2025-10-22,18.4137135777648,16.5070146753791,20.477915272529
"342",2025-10-23,19.6988079133659,17.7235405143197,21.9186346163681
"343",2025-10-24,21.0640569706091,19.0033068677462,23.3821110058743
"344",2025-10-25,22.5143593482366,20.3784435461525,24.9670364817733
"345",2025-10-26,24.0557536737082,21.8489067655954,26.6643257823291
"346",2025-10-27,25.7054106159046,23.3854617107305,28.4026294360638
"347",2025-10-28,27.4672195171155,25.1028073306423,30.1571850130101
"348",2025-10-29,29.350985102628,26.9131554638859,32.2481970171775
"349",2025-10-30,31.3788750380416,28.7667791836768,34.3481077494406
"350",2025-10-31,33.531471838019,30.7474060590699,36.5086752589281
"351",2025-11-01,35.8078204128637,32.9374000217166,38.895914145633
"352",2025-11-02,38.2259210569855,35.2488410894804,41.4381725830156
"353",2025-11-03,40.8014120101965,37.6901760488671,44.1305692077815
"354",2025-11-04,43.5369583198542,40.2751800440798,46.9958789251425
"355",2025-11-05,46.4591151554759,43.0570949957558,50.0081163666695
"356",2025-11-06,49.5820575115996,46.0099920476219,53.1789932745001
"357",2025-11-07,52.9126878523922,49.0444841824967,56.6797893885366
"358",2025-11-08,56.4420814527179,52.4560800822961,60.5330355079312
"359",2025-11-09,60.174684096505,56.0705471100166,64.487842001095
"360",2025-11-10,64.2299889865224,59.708072539631,68.7250469402926
"361",2025-11-11,68.6143211676014,63.6119314417876,73.2523634912938
"362",2025-11-12,73.3347916052859,67.9805913291329,78.2147379380679
"363",2025-11-13,78.457316004099,72.8556891719685,83.4222821577487
"364",2025-11-14,84.0254202304456,78.0945730790196,89.3062927691135
"365",2025-11-15,90.1184614604638,84.0044504955105,95.6930518308737
"366",2025-11-16,96.7142176790889,90.0922128998239,102.488127141659
"367",2025-11-17,103.988940057877,97.165637194717,109.891331171251
"368",2025-11-18,111.6478063174,104.903644468227,117.71360154743
"369",2025-11-19,119.92517764026,113.075730587975,126.543599693721
"370",2025-11-20,128.752351308512,122.037386757238,135.794669292105
"371",2025-11-21,138.147359258662,131.153561032097,145.422603153733
"372",2025-11-22,148.067423514444,140.855159887211,156.067576024203
"373",2025-11-23,158.187782555661,150.715066094095,166.815275304205
"374",2025-11-24,168.777877368313,161.248403791231,178.186447019688
"375",2025-11-25,179.727127384126,171.545913189797,190.186267961
"376",2025-11-26,190.899309883235,182.279990686938,201.560677648711
"377",2025-11-27,202.41686758307,193.504911473637,213.747649654261
"378",2025-11-28,213.79456068993,204.934910487257,224.956975292171
"379",2025-11-29,225.344411109057,216.213771800092,236.456706666013
"380",2025-11-30,237.307426365445,227.405245779055,248.155046835131
"381",2025-12-01,249.352297683087,238.759068959834,259.890522117769
"382",2025-12-02,261.596942584982,250.767040525504,272.41415596315
"383",2025-12-03,274.428082724161,262.716353207128,285.352898582188
"384",2025-12-04,287.364908253592,275.71934154125,298.151508288691
"385",2025-12-05,300.801007181392,288.360368001236,312.388688068231
"386",2025-12-06,314.599688837112,302.021697840321,326.449742182998
"387",2025-12-07,328.366799099667,315.594647436903,340.5808540441
"388",2025-12-08,342.287508448129,329.296433879765,355.089615676629
"389",2025-12-09,355.922426755233,343.277696016041,368.814666633548
"390",2025-12-10,369.620635847257,356.543405574486,383.749346690022
"391",2025-12-11,383.457005296586,369.692779697172,397.455199270953
"392",2025-12-12,396.995603601926,383.322416492876,411.445833259976
"393",2025-12-13,410.514396783005,396.023845902745,425.612933383423
"394",2025-12-14,424.313732746046,409.417311084204,439.912373846831
"395",2025-12-15,437.578851128004,422.696935619407,454.244114207195
"396",2025-12-16,450.786202655628,434.887202582915,466.809327246138
"397",2025-12-17,463.416677032708,447.053412480394,479.478092171957
"398",2025-12-18,475.954285192194,459.480664906995,492.604162911149
"399",2025-12-19,488.054332665854,471.205021122205,505.787128831614
"400",2025-12-20,500.194200255991,482.924789396007,517.216342213379
"401",2025-12-21,512.161456555012,494.35827122903,530.61788872154
"402",2025-12-22,523.654473326369,506.367967573911,541.551483279679
"403",2025-12-23,535.110890471998,517.408479080437,553.555605149874
